期号,日期,红球,蓝球,红球_1,红球_2,红球_3,红球_4,红球_5,蓝球_1,蓝球_2,red_sum,red_span,red_odd_count,red_even_count,blue_sum,blue_span,blue_odd_count,blue_even_count,red_zone1_count,red_zone2_count,red_zone3_count,blue_big_count,blue_small_count
22029,2022-03-19,"07,08,10,14,17","10,12",7,8,10,14,17,10,12,56,10,2,3,22,2,0,2,3,2,0,2,0
22030,2022-03-21,"12,14,15,21,30","01,09",12,14,15,21,30,1,9,92,18,2,3,10,8,2,0,1,3,1,1,1
22031,2022-03-23,"07,14,16,20,28","04,08",7,14,16,20,28,4,8,85,21,1,4,12,4,0,2,1,3,1,1,1
22032,2022-03-26,"05,09,18,31,32","01,05",5,9,18,31,32,1,5,95,27,3,2,6,4,2,0,2,1,2,0,2
22033,2022-03-28,"08,15,16,19,33","03,04",8,15,16,19,33,3,4,91,25,3,2,7,1,1,1,1,3,1,0,2
22034,2022-03-30,"02,10,24,27,28","06,07",2,10,24,27,28,6,7,91,26,1,4,13,1,1,1,2,1,2,1,1
22035,2022-04-02,"09,11,13,23,31","05,08",9,11,13,23,31,5,8,87,22,5,0,13,3,1,1,2,2,1,1,1
22036,2022-04-04,"18,19,21,26,34","06,07",18,19,21,26,34,6,7,118,16,2,3,13,1,1,1,0,3,2,1,1
22037,2022-04-06,"01,09,17,20,28","06,10",1,9,17,20,28,6,10,75,27,3,2,16,4,0,2,2,2,1,1,1
22038,2022-04-09,"07,09,11,12,26","09,12",7,9,11,12,26,9,12,65,19,3,2,21,3,1,1,4,0,1,2,0
22039,2022-04-11,"01,08,11,22,31","05,11",1,8,11,22,31,5,11,73,30,3,2,16,6,2,0,3,1,1,1,1
22040,2022-04-13,"10,19,25,29,33","08,12",10,19,25,29,33,8,12,116,23,4,1,20,4,0,2,1,1,3,2,0
22041,2022-04-16,"05,15,25,26,33","06,11",5,15,25,26,33,6,11,104,28,4,1,17,5,1,1,1,1,3,1,1
22042,2022-04-18,"08,10,11,29,32","02,06",8,10,11,29,32,2,6,90,24,2,3,8,4,0,2,3,0,2,0,2
22043,2022-04-20,"02,16,17,24,30","09,12",2,16,17,24,30,9,12,89,28,1,4,21,3,1,1,1,3,1,2,0
22044,2022-04-23,"01,02,16,17,20","03,07",1,2,16,17,20,3,7,56,19,2,3,10,4,2,0,2,3,0,1,1
22045,2022-04-25,"02,03,07,12,20","01,05",2,3,7,12,20,1,5,44,18,2,3,6,4,2,0,4,1,0,0,2
22046,2022-04-27,"06,07,12,22,27","03,05",6,7,12,22,27,3,5,74,21,2,3,8,2,2,0,3,1,1,0,2
22047,2022-04-30,"07,10,11,12,33","03,11",7,10,11,12,33,3,11,73,26,3,2,14,8,2,0,4,0,1,1,1
22048,2022-05-02,"16,22,28,29,32","08,09",16,22,28,29,32,8,9,127,16,1,4,17,1,1,1,0,2,3,2,0
22049,2022-05-04,"06,10,20,28,35","01,10",6,10,20,28,35,1,10,99,29,1,4,11,9,1,1,2,1,2,1,1
22050,2022-05-07,"02,10,21,24,30","08,10",2,10,21,24,30,8,10,87,28,1,4,18,2,0,2,2,2,1,2,0
22051,2022-05-09,"01,16,17,19,33","05,06",1,16,17,19,33,5,6,86,32,4,1,11,1,1,1,1,3,1,0,2
22052,2022-05-11,"01,13,18,29,35","04,09",1,13,18,29,35,4,9,96,34,4,1,13,5,1,1,1,2,2,1,1
22053,2022-05-14,"09,17,19,20,25","01,09",9,17,19,20,25,1,9,90,16,4,1,10,8,2,0,1,3,1,1,1
22054,2022-05-16,"05,16,21,23,34","07,10",5,16,21,23,34,7,10,99,29,3,2,17,3,1,1,1,3,1,2,0
22055,2022-05-18,"01,02,12,15,23","04,06",1,2,12,15,23,4,6,53,22,3,2,10,2,0,2,3,2,0,0,2
22056,2022-05-21,"02,11,15,17,31","07,09",2,11,15,17,31,7,9,76,29,4,1,16,2,2,0,2,2,1,2,0
22057,2022-05-23,"06,12,18,21,35","07,10",6,12,18,21,35,7,10,92,29,2,3,17,3,1,1,2,2,1,2,0
22058,2022-05-25,"03,04,24,26,35","07,08",3,4,24,26,35,7,8,92,32,2,3,15,1,1,1,2,1,2,2,0
22059,2022-05-28,"04,15,18,32,34","04,09",4,15,18,32,34,4,9,103,30,1,4,13,5,1,1,1,2,2,1,1
22060,2022-05-30,"02,06,10,11,20","03,09",2,6,10,11,20,3,9,49,18,1,4,12,6,2,0,4,1,0,1,1
22061,2022-06-01,"06,09,19,22,30","01,06",6,9,19,22,30,1,6,86,24,2,3,7,5,1,1,2,2,1,0,2
22062,2022-06-04,"05,09,11,12,31","07,11",5,9,11,12,31,7,11,68,26,4,1,18,4,2,0,4,0,1,2,0
22063,2022-06-06,"02,03,22,26,31","06,10",2,3,22,26,31,6,10,84,29,2,3,16,4,0,2,2,1,2,1,1
22064,2022-06-08,"02,19,22,25,35","05,07",2,19,22,25,35,5,7,103,33,3,2,12,2,2,0,1,2,2,1,1
22065,2022-06-11,"05,10,13,22,28","01,04",5,10,13,22,28,1,4,78,23,2,3,5,3,1,1,2,2,1,0,2
22066,2022-06-13,"02,24,25,26,34","03,12",2,24,25,26,34,3,12,111,32,1,4,15,9,1,1,1,1,3,1,1
22067,2022-06-15,"04,14,15,32,33","10,11",4,14,15,32,33,10,11,98,29,2,3,21,1,1,1,1,2,2,2,0
22068,2022-06-18,"03,06,10,15,23","03,08",3,6,10,15,23,3,8,57,20,3,2,11,5,1,1,3,2,0,1,1
22069,2022-06-20,"02,03,23,28,35","02,09",2,3,23,28,35,2,9,91,33,3,2,11,7,1,1,2,1,2,1,1
22070,2022-06-22,"01,07,17,23,35","07,11",1,7,17,23,35,7,11,83,34,5,0,18,4,2,0,2,2,1,2,0
22071,2022-06-25,"09,15,19,25,29","08,09",9,15,19,25,29,8,9,97,20,5,0,17,1,1,1,1,2,2,2,0
22072,2022-06-27,"01,12,13,15,30","03,07",1,12,13,15,30,3,7,71,29,3,2,10,4,2,0,2,2,1,1,1
22073,2022-06-29,"11,18,21,25,32","02,04",11,18,21,25,32,2,4,107,21,3,2,6,2,0,2,1,2,2,0,2
22074,2022-07-02,"02,06,21,25,28","02,06",2,6,21,25,28,2,6,82,26,2,3,8,4,0,2,2,1,2,0,2
22075,2022-07-04,"04,12,13,17,18","07,09",4,12,13,17,18,7,9,64,14,2,3,16,2,2,0,2,3,0,2,0
22076,2022-07-06,"05,17,30,34,35","02,09",5,17,30,34,35,2,9,121,30,3,2,11,7,1,1,1,1,3,1,1
22077,2022-07-09,"05,10,11,16,19","01,10",5,10,11,16,19,1,10,61,14,3,2,11,9,1,1,3,2,0,1,1
22078,2022-07-11,"02,03,18,20,27","01,02",2,3,18,20,27,1,2,70,25,2,3,3,1,1,1,2,2,1,0,2
22079,2022-07-13,"07,10,19,26,32","08,12",7,10,19,26,32,8,12,94,25,2,3,20,4,0,2,2,1,2,2,0
22080,2022-07-16,"10,17,30,31,34","03,06",10,17,30,31,34,3,6,122,24,2,3,9,3,1,1,1,1,3,0,2
22081,2022-07-18,"05,10,19,31,32","09,10",5,10,19,31,32,9,10,97,27,3,2,19,1,1,1,2,1,2,2,0
22082,2022-07-20,"04,26,27,30,33","02,09",4,26,27,30,33,2,9,120,29,2,3,11,7,1,1,1,0,4,1,1
22083,2022-07-23,"02,09,17,26,32","04,06",2,9,17,26,32,4,6,86,30,2,3,10,2,0,2,2,1,2,0,2
22084,2022-07-25,"03,11,19,25,27","04,12",3,11,19,25,27,4,12,85,24,5,0,16,8,0,2,2,1,2,1,1
22085,2022-07-27,"11,16,31,33,35","06,08",11,16,31,33,35,6,8,126,24,4,1,14,2,0,2,1,1,3,1,1
22086,2022-07-30,"04,10,21,28,31","08,11",4,10,21,28,31,8,11,94,27,2,3,19,3,1,1,2,1,2,2,0
22087,2022-08-01,"04,06,10,24,28","06,12",4,6,10,24,28,6,12,72,24,0,5,18,6,0,2,3,1,1,1,1
22088,2022-08-03,"01,08,10,20,35","06,11",1,8,10,20,35,6,11,74,34,2,3,17,5,1,1,3,1,1,1,1
22089,2022-08-06,"01,20,21,31,33","03,11",1,20,21,31,33,3,11,106,32,4,1,14,8,2,0,1,2,2,1,1
22090,2022-08-08,"01,20,24,25,31","09,12",1,20,24,25,31,9,12,101,30,3,2,21,3,1,1,1,2,2,2,0
22091,2022-08-10,"02,11,20,22,34","04,12",2,11,20,22,34,4,12,89,32,1,4,16,8,0,2,2,2,1,1,1
22092,2022-08-13,"01,04,12,23,29","05,12",1,4,12,23,29,5,12,69,28,3,2,17,7,1,1,3,1,1,1,1
22093,2022-08-15,"07,11,14,21,29","07,10",7,11,14,21,29,7,10,82,22,4,1,17,3,1,1,2,2,1,2,0
22094,2022-08-17,"03,04,07,12,19","02,05",3,4,7,12,19,2,5,45,16,3,2,7,3,1,1,4,1,0,0,2
22095,2022-08-20,"05,08,22,25,35","02,07",5,8,22,25,35,2,7,95,30,3,2,9,5,1,1,2,1,2,1,1
22096,2022-08-22,"16,19,24,27,33","01,06",16,19,24,27,33,1,6,119,17,3,2,7,5,1,1,0,3,2,0,2
22097,2022-08-24,"05,13,22,28,29","05,11",5,13,22,28,29,5,11,97,24,3,2,16,6,2,0,1,2,2,1,1
22098,2022-08-27,"01,03,06,11,13","03,11",1,3,6,11,13,3,11,34,12,4,1,14,8,2,0,4,1,0,1,1
22099,2022-08-29,"07,18,25,27,33","04,05",7,18,25,27,33,4,5,110,26,4,1,9,1,1,1,1,1,3,0,2
22100,2022-08-31,"10,19,20,23,31","03,07",10,19,20,23,31,3,7,103,21,3,2,10,4,2,0,1,3,1,1,1
22101,2022-09-03,"02,04,06,07,08","03,06",2,4,6,7,8,3,6,27,6,1,4,9,3,1,1,5,0,0,0,2
22102,2022-09-05,"01,05,14,20,30","02,04",1,5,14,20,30,2,4,70,29,2,3,6,2,0,2,2,2,1,0,2
22103,2022-09-07,"08,12,16,21,32","01,12",8,12,16,21,32,1,12,89,24,1,4,13,11,1,1,2,2,1,1,1
22104,2022-09-10,"03,05,13,19,25","02,05",3,5,13,19,25,2,5,65,22,5,0,7,3,1,1,2,2,1,0,2
22105,2022-09-12,"01,08,09,21,22","01,04",1,8,9,21,22,1,4,61,21,3,2,5,3,1,1,3,2,0,0,2
22106,2022-09-14,"16,17,21,28,32","04,07",16,17,21,28,32,4,7,114,16,2,3,11,3,1,1,0,3,2,1,1
22107,2022-09-17,"07,09,19,28,29","08,10",7,9,19,28,29,8,10,92,22,4,1,18,2,0,2,2,1,2,2,0
22108,2022-09-19,"04,07,13,26,28","07,11",4,7,13,26,28,7,11,78,24,2,3,18,4,2,0,2,1,2,2,0
22109,2022-09-21,"05,09,24,29,35","05,12",5,9,24,29,35,5,12,102,30,4,1,17,7,1,1,2,1,2,1,1
22110,2022-09-24,"02,13,16,18,23","03,06",2,13,16,18,23,3,6,72,21,2,3,9,3,1,1,1,4,0,0,2
22111,2022-09-26,"06,12,16,19,31","06,10",6,12,16,19,31,6,10,84,25,2,3,16,4,0,2,2,2,1,1,1
22112,2022-09-28,"04,11,18,20,26","06,12",4,11,18,20,26,6,12,79,22,1,4,18,6,0,2,2,2,1,1,1
22113,2022-10-05,"13,15,22,31,33","05,12",13,15,22,31,33,5,12,114,20,4,1,17,7,1,1,0,3,2,1,1
22114,2022-10-08,"11,21,24,27,28","05,10",11,21,24,27,28,5,10,111,17,3,2,15,5,1,1,1,2,2,1,1
22115,2022-10-10,"17,19,20,23,27","03,08",17,19,20,23,27,3,8,106,10,4,1,11,5,1,1,0,4,1,1,1
22116,2022-10-12,"01,07,20,22,31","07,12",1,7,20,22,31,7,12,81,30,3,2,19,5,1,1,2,2,1,2,0
22117,2022-10-15,"09,12,15,21,32","02,07",9,12,15,21,32,2,7,89,23,3,2,9,5,1,1,2,2,1,1,1
22118,2022-10-17,"02,05,15,17,26","02,08",2,5,15,17,26,2,8,65,24,3,2,10,6,0,2,2,2,1,1,1
22119,2022-10-19,"01,09,16,25,29","04,09",1,9,16,25,29,4,9,80,28,4,1,13,5,1,1,2,1,2,1,1
22120,2022-10-22,"11,22,26,30,33","03,05",11,22,26,30,33,3,5,122,22,2,3,8,2,2,0,1,1,3,0,2
22121,2022-10-24,"04,15,16,20,21","04,05",4,15,16,20,21,4,5,76,17,2,3,9,1,1,1,1,4,0,0,2
22122,2022-10-26,"04,15,17,19,25","06,12",4,15,17,19,25,6,12,80,21,4,1,18,6,0,2,1,3,1,1,1
22123,2022-10-29,"02,20,28,29,30","07,10",2,20,28,29,30,7,10,109,28,1,4,17,3,1,1,1,1,3,2,0
22124,2022-10-31,"02,04,11,25,30","06,12",2,4,11,25,30,6,12,72,28,2,3,18,6,0,2,3,0,2,1,1
22125,2022-11-02,"03,07,14,16,19","01,11",3,7,14,16,19,1,11,59,16,3,2,12,10,2,0,2,3,0,1,1
22126,2022-11-05,"04,05,08,22,35","01,03",4,5,8,22,35,1,3,74,31,2,3,4,2,2,0,3,1,1,0,2
22127,2022-11-07,"02,03,08,09,20","04,10",2,3,8,9,20,4,10,42,18,2,3,14,6,0,2,4,1,0,1,1
22128,2022-11-09,"10,19,21,23,35","04,10",10,19,21,23,35,4,10,108,25,4,1,14,6,0,2,1,3,1,1,1
22129,2022-11-12,"10,17,23,34,35","01,04",10,17,23,34,35,1,4,119,25,3,2,5,3,1,1,1,2,2,0,2
22130,2022-11-14,"05,07,15,18,23","05,10",5,7,15,18,23,5,10,68,18,4,1,15,5,1,1,2,3,0,1,1
22131,2022-11-16,"02,06,08,10,17","05,06",2,6,8,10,17,5,6,43,15,1,4,11,1,1,1,4,1,0,0,2
22132,2022-11-19,"02,27,30,34,35","09,12",2,27,30,34,35,9,12,128,33,2,3,21,3,1,1,1,0,4,2,0
22133,2022-11-21,"01,02,14,30,31","06,09",1,2,14,30,31,6,9,78,30,2,3,15,3,1,1,2,1,2,1,1
22134,2022-11-23,"03,16,23,27,32","03,06",3,16,23,27,32,3,6,101,29,3,2,9,3,1,1,1,2,2,0,2
22135,2022-11-26,"09,10,27,31,32","01,03",9,10,27,31,32,1,3,109,23,3,2,4,2,2,0,2,0,3,0,2
22136,2022-11-28,"01,11,15,17,33","03,11",1,11,15,17,33,3,11,77,32,5,0,14,8,2,0,2,2,1,1,1
22137,2022-11-30,"05,06,08,15,20","07,08",5,6,8,15,20,7,8,54,15,2,3,15,1,1,1,3,2,0,2,0
22138,2022-12-03,"05,13,16,27,33","07,12",5,13,16,27,33,7,12,94,28,4,1,19,5,1,1,1,2,2,2,0
22139,2022-12-05,"01,13,14,22,35","02,05",1,13,14,22,35,2,5,85,34,3,2,7,3,1,1,1,3,1,0,2
22140,2022-12-07,"05,15,25,26,29","04,12",5,15,25,26,29,4,12,100,24,4,1,16,8,0,2,1,1,3,1,1
22141,2022-12-10,"05,06,14,24,25","02,04",5,6,14,24,25,2,4,74,20,2,3,6,2,0,2,2,2,1,0,2
22142,2022-12-12,"07,12,14,29,35","01,11",7,12,14,29,35,1,11,97,28,3,2,12,10,2,0,2,1,2,1,1
22143,2022-12-14,"10,13,14,27,33","07,08",10,13,14,27,33,7,8,97,23,3,2,15,1,1,1,1,2,2,2,0
22144,2022-12-17,"03,04,08,15,21","04,07",3,4,8,15,21,4,7,51,18,3,2,11,3,1,1,3,2,0,1,1
22145,2022-12-19,"10,20,29,30,35","06,09",10,20,29,30,35,6,9,124,25,2,3,15,3,1,1,1,1,3,1,1
22146,2022-12-21,"01,21,23,28,35","07,09",1,21,23,28,35,7,9,108,34,4,1,16,2,2,0,1,2,2,2,0
22147,2022-12-24,"04,12,22,28,30","09,11",4,12,22,28,30,9,11,96,26,0,5,20,2,2,0,2,1,2,2,0
22148,2022-12-26,"04,05,06,26,27","07,12",4,5,6,26,27,7,12,68,23,2,3,19,5,1,1,3,0,2,2,0
22149,2022-12-28,"15,19,22,26,28","02,07",15,19,22,26,28,2,7,110,13,2,3,9,5,1,1,0,3,2,1,1
22150,2022-12-31,"06,07,26,29,30","03,12",6,7,26,29,30,3,12,98,24,2,3,15,9,1,1,2,0,3,1,1
23001,2023-01-02,"18,19,24,27,34","11,12",18,19,24,27,34,11,12,122,16,2,3,23,1,1,1,0,3,2,2,0
23002,2023-01-04,"11,14,21,26,27","02,07",11,14,21,26,27,2,7,99,16,3,2,9,5,1,1,1,2,2,1,1
23003,2023-01-07,"05,06,14,21,22","02,09",5,6,14,21,22,2,9,68,17,2,3,11,7,1,1,2,3,0,1,1
23004,2023-01-09,"04,13,15,20,22","04,08",4,13,15,20,22,4,8,74,18,2,3,12,4,0,2,1,4,0,1,1
23005,2023-01-11,"01,03,10,20,29","06,11",1,3,10,20,29,6,11,63,28,3,2,17,5,1,1,3,1,1,1,1
23006,2023-01-14,"02,04,12,27,35","06,07",2,4,12,27,35,6,7,80,33,2,3,13,1,1,1,3,0,2,1,1
23007,2023-01-16,"02,03,24,30,32","01,06",2,3,24,30,32,1,6,91,30,1,4,7,5,1,1,2,1,2,0,2
23008,2023-01-18,"04,09,17,22,25","01,05",4,9,17,22,25,1,5,77,21,3,2,6,4,2,0,2,2,1,0,2
23009,2023-01-30,"01,05,11,15,33","01,10",1,5,11,15,33,1,10,65,32,5,0,11,9,1,1,3,1,1,1,1
23010,2023-02-01,"05,06,13,23,26","01,06",5,6,13,23,26,1,6,73,21,3,2,7,5,1,1,2,2,1,0,2
23011,2023-02-04,"02,07,08,17,25","01,03",2,7,8,17,25,1,3,59,23,3,2,4,2,2,0,3,1,1,0,2
23012,2023-02-06,"07,16,17,18,28","02,03",7,16,17,18,28,2,3,86,21,2,3,5,1,1,1,1,3,1,0,2
23013,2023-02-08,"01,02,09,23,25","02,06",1,2,9,23,25,2,6,60,24,4,1,8,4,0,2,3,1,1,0,2
23014,2023-02-11,"03,08,18,22,24","01,09",3,8,18,22,24,1,9,75,21,1,4,10,8,2,0,2,3,0,1,1
23015,2023-02-13,"08,16,24,25,34","08,12",8,16,24,25,34,8,12,107,26,1,4,20,4,0,2,1,2,2,2,0
23016,2023-02-15,"02,04,12,31,32","07,11",2,4,12,31,32,7,11,81,30,1,4,18,4,2,0,3,0,2,2,0
23017,2023-02-18,"02,05,09,22,27","10,11",2,5,9,22,27,10,11,65,25,3,2,21,1,1,1,3,1,1,2,0
23018,2023-02-20,"04,08,17,26,30","03,11",4,8,17,26,30,3,11,85,26,1,4,14,8,2,0,2,1,2,1,1
23019,2023-02-22,"05,08,09,11,15","06,08",5,8,9,11,15,6,8,48,10,4,1,14,2,0,2,4,1,0,1,1
23020,2023-02-25,"05,06,23,25,28","06,09",5,6,23,25,28,6,9,87,23,3,2,15,3,1,1,2,1,2,1,1
23021,2023-02-27,"02,09,18,23,27","03,05",2,9,18,23,27,3,5,79,25,3,2,8,2,2,0,2,2,1,0,2
23022,2023-03-01,"07,11,15,26,28","08,10",7,11,15,26,28,8,10,87,21,3,2,18,2,0,2,2,1,2,2,0
23023,2023-03-04,"09,21,23,25,33","03,10",9,21,23,25,33,3,10,111,24,5,0,13,7,1,1,1,2,2,1,1
23024,2023-03-06,"11,15,24,27,30","01,10",11,15,24,27,30,1,10,107,19,3,2,11,9,1,1,1,2,2,1,1
23025,2023-03-08,"03,09,27,30,31","11,12",3,9,27,30,31,11,12,100,28,4,1,23,1,1,1,2,0,3,2,0
23026,2023-03-11,"02,13,24,27,30","01,06",2,13,24,27,30,1,6,96,28,2,3,7,5,1,1,1,2,2,0,2
23027,2023-03-13,"09,10,12,15,23","03,06",9,10,12,15,23,3,6,69,14,3,2,9,3,1,1,3,2,0,0,2
23028,2023-03-15,"01,03,29,30,34","04,12",1,3,29,30,34,4,12,97,33,3,2,16,8,0,2,2,0,3,1,1
23029,2023-03-18,"07,25,27,34,35","09,11",7,25,27,34,35,9,11,128,28,4,1,20,2,2,0,1,0,4,2,0
23030,2023-03-20,"06,11,12,20,35","05,12",6,11,12,20,35,5,12,84,29,2,3,17,7,1,1,3,1,1,1,1
23031,2023-03-22,"05,07,08,16,25","03,11",5,7,8,16,25,3,11,61,20,3,2,14,8,2,0,3,1,1,1,1
23032,2023-03-25,"05,06,18,28,30","02,07",5,6,18,28,30,2,7,87,25,1,4,9,5,1,1,2,1,2,1,1
23033,2023-03-27,"04,06,10,11,25","07,09",4,6,10,11,25,7,9,56,21,2,3,16,2,2,0,4,0,1,2,0
23034,2023-03-29,"07,09,10,15,24","04,12",7,9,10,15,24,4,12,65,17,3,2,16,8,0,2,3,2,0,1,1
23035,2023-04-01,"07,14,23,25,29","02,11",7,14,23,25,29,2,11,98,22,4,1,13,9,1,1,1,2,2,1,1
23036,2023-04-03,"01,13,22,26,31","02,10",1,13,22,26,31,2,10,93,30,3,2,12,8,0,2,1,2,2,1,1
23037,2023-04-05,"06,08,16,20,24","07,08",6,8,16,20,24,7,8,74,18,0,5,15,1,1,1,2,3,0,2,0
23038,2023-04-08,"04,10,18,27,32","10,12",4,10,18,27,32,10,12,91,28,1,4,22,2,0,2,2,1,2,2,0
23039,2023-04-10,"02,24,26,30,34","06,07",2,24,26,30,34,6,7,116,32,0,5,13,1,1,1,1,1,3,1,1
23040,2023-04-12,"04,05,18,22,30","05,12",4,5,18,22,30,5,12,79,26,1,4,17,7,1,1,2,2,1,1,1
23041,2023-04-15,"05,08,13,26,35","05,09",5,8,13,26,35,5,9,87,30,3,2,14,4,2,0,2,1,2,1,1
23042,2023-04-17,"02,16,21,23,27","01,08",2,16,21,23,27,1,8,89,25,3,2,9,7,1,1,1,3,1,1,1
23043,2023-04-19,"02,04,17,20,27","01,08",2,4,17,20,27,1,8,70,25,2,3,9,7,1,1,2,2,1,1,1
23044,2023-04-22,"02,06,07,08,15","07,10",2,6,7,8,15,7,10,38,13,2,3,17,3,1,1,4,1,0,2,0
23045,2023-04-24,"07,10,13,28,31","04,05",7,10,13,28,31,4,5,89,24,3,2,9,1,1,1,2,1,2,0,2
23046,2023-04-26,"13,21,25,28,32","02,10",13,21,25,28,32,2,10,119,19,3,2,12,8,0,2,0,2,3,1,1
23047,2023-04-29,"10,12,13,24,25","11,12",10,12,13,24,25,11,12,84,15,2,3,23,1,1,1,2,2,1,2,0
23048,2023-05-01,"07,13,16,25,32","09,11",7,13,16,25,32,9,11,93,25,3,2,20,2,2,0,1,2,2,2,0
23049,2023-05-03,"03,17,22,26,28","07,12",3,17,22,26,28,7,12,96,25,2,3,19,5,1,1,1,2,2,2,0
23050,2023-05-06,"08,09,14,25,29","04,06",8,9,14,25,29,4,6,85,21,3,2,10,2,0,2,2,1,2,0,2
23051,2023-05-08,"03,11,19,29,33","03,12",3,11,19,29,33,3,12,95,30,5,0,15,9,1,1,2,1,2,1,1
23052,2023-05-10,"02,08,11,30,33","05,08",2,8,11,30,33,5,8,84,31,2,3,13,3,1,1,3,0,2,1,1
23053,2023-05-13,"01,03,11,14,20","02,11",1,3,11,14,20,2,11,49,19,3,2,13,9,1,1,3,2,0,1,1
23054,2023-05-15,"19,25,30,31,34","07,09",19,25,30,31,34,7,9,139,15,3,2,16,2,2,0,0,1,4,2,0
23055,2023-05-17,"06,08,12,13,15","01,06",6,8,12,13,15,1,6,54,9,2,3,7,5,1,1,3,2,0,0,2
23056,2023-05-20,"13,22,24,33,34","01,02",13,22,24,33,34,1,2,126,21,2,3,3,1,1,1,0,3,2,0,2
23057,2023-05-22,"01,05,06,19,24","05,11",1,5,6,19,24,5,11,55,23,3,2,16,6,2,0,3,2,0,1,1
23058,2023-05-24,"19,22,29,32,35","05,08",19,22,29,32,35,5,8,137,16,3,2,13,3,1,1,0,2,3,1,1
23059,2023-05-27,"09,13,23,25,28","04,07",9,13,23,25,28,4,7,98,19,4,1,11,3,1,1,1,2,2,1,1
23060,2023-05-29,"02,07,19,24,30","09,12",2,7,19,24,30,9,12,82,28,2,3,21,3,1,1,2,2,1,2,0
23061,2023-05-31,"07,11,21,30,32","05,07",7,11,21,30,32,5,7,101,25,3,2,12,2,2,0,2,1,2,1,1
23062,2023-06-03,"06,08,22,24,30","01,08",6,8,22,24,30,1,8,90,24,0,5,9,7,1,1,2,2,1,1,1
23063,2023-06-05,"04,18,29,31,34","06,09",4,18,29,31,34,6,9,116,30,2,3,15,3,1,1,1,1,3,1,1
23064,2023-06-07,"02,06,09,31,32","03,07",2,6,9,31,32,3,7,80,30,2,3,10,4,2,0,3,0,2,1,1
23065,2023-06-10,"08,14,16,21,25","03,12",8,14,16,21,25,3,12,84,17,2,3,15,9,1,1,1,3,1,1,1
23066,2023-06-12,"06,11,13,30,32","01,03",6,11,13,30,32,1,3,92,26,2,3,4,2,2,0,2,1,2,0,2
23067,2023-06-14,"02,28,30,33,35","02,10",2,28,30,33,35,2,10,128,33,2,3,12,8,0,2,1,0,4,1,1
23068,2023-06-17,"21,22,24,27,31","07,08",21,22,24,27,31,7,8,125,10,3,2,15,1,1,1,0,3,2,2,0
23069,2023-06-19,"08,20,21,25,32","05,07",8,20,21,25,32,5,7,106,24,2,3,12,2,2,0,1,2,2,1,1
23070,2023-06-21,"10,26,29,32,33","03,11",10,26,29,32,33,3,11,130,23,2,3,14,8,2,0,1,0,4,1,1
23071,2023-06-24,"02,11,12,32,34","10,12",2,11,12,32,34,10,12,91,32,1,4,22,2,0,2,3,0,2,2,0
23072,2023-06-26,"05,06,09,11,14","02,04",5,6,9,11,14,2,4,45,9,3,2,6,2,0,2,4,1,0,0,2
23073,2023-06-28,"15,25,28,30,35","08,10",15,25,28,30,35,8,10,133,20,3,2,18,2,0,2,0,1,4,2,0
23074,2023-07-01,"03,13,22,29,34","02,09",3,13,22,29,34,2,9,101,31,3,2,11,7,1,1,1,2,2,1,1
23075,2023-07-03,"07,17,20,23,32","05,11",7,17,20,23,32,5,11,99,25,3,2,16,6,2,0,1,3,1,1,1
23076,2023-07-05,"08,09,11,26,34","02,07",8,9,11,26,34,2,7,88,26,2,3,9,5,1,1,3,0,2,1,1
23077,2023-07-08,"05,16,18,26,35","03,06",5,16,18,26,35,3,6,100,30,2,3,9,3,1,1,1,2,2,0,2
23078,2023-07-10,"02,03,06,26,27","07,08",2,3,6,26,27,7,8,64,25,2,3,15,1,1,1,3,0,2,2,0
23079,2023-07-12,"06,08,26,29,34","05,08",6,8,26,29,34,5,8,103,28,1,4,13,3,1,1,2,0,3,1,1
23080,2023-07-15,"01,02,09,16,30","01,11",1,2,9,16,30,1,11,58,29,2,3,12,10,2,0,3,1,1,1,1
23081,2023-07-17,"05,06,23,28,35","07,10",5,6,23,28,35,7,10,97,30,3,2,17,3,1,1,2,1,2,2,0
23082,2023-07-19,"02,08,09,15,20","03,09",2,8,9,15,20,3,9,54,18,2,3,12,6,2,0,3,2,0,1,1
23083,2023-07-22,"13,15,21,25,32","09,10",13,15,21,25,32,9,10,106,19,4,1,19,1,1,1,0,3,2,2,0
23084,2023-07-24,"03,05,08,24,32","07,08",3,5,8,24,32,7,8,72,29,2,3,15,1,1,1,3,1,1,2,0
23085,2023-07-26,"11,12,26,31,35","05,07",11,12,26,31,35,5,7,115,24,3,2,12,2,2,0,2,0,3,1,1
23086,2023-07-29,"03,11,15,20,35","07,11",3,11,15,20,35,7,11,84,32,4,1,18,4,2,0,2,2,1,2,0
23087,2023-07-31,"03,04,16,19,24","04,05",3,4,16,19,24,4,5,66,21,2,3,9,1,1,1,2,3,0,0,2
23088,2023-08-02,"08,14,16,22,24","09,12",8,14,16,22,24,9,12,84,16,0,5,21,3,1,1,1,4,0,2,0
23089,2023-08-05,"03,12,20,26,35","02,12",3,12,20,26,35,2,12,96,32,2,3,14,10,0,2,2,1,2,1,1
23090,2023-08-07,"08,11,12,19,35","11,12",8,11,12,19,35,11,12,85,27,3,2,23,1,1,1,3,1,1,2,0
23091,2023-08-09,"06,16,18,28,29","07,11",6,16,18,28,29,7,11,97,23,1,4,18,4,2,0,1,2,2,2,0
